"SK_ID_CURR","TARGET","NAME_CONTRACT_TYPE","CODE_GENDER","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","NAME_TYPE_SUITE","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","REGION_POPULATION_RELATIVE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_REGISTRATION","DAYS_ID_PUBLISH","OWN_CAR_AGE","FLAG_MOBIL","FLAG_EMP_PHONE","FLAG_WORK_PHONE","FLAG_CONT_MOBILE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","REGION_RATING_CLIENT","REGION_RATING_CLIENT_W_CITY","WEEKDAY_APPR_PROCESS_START","HOUR_APPR_PROCESS_START","REG_REGION_NOT_LIVE_REGION","REG_REGION_NOT_WORK_REGION","LIVE_REGION_NOT_WORK_REGION","REG_CITY_NOT_LIVE_CITY","REG_CITY_NOT_WORK_CITY","LIVE_CITY_NOT_WORK_CITY","ORGANIZATION_TYPE","OBS_30_CNT_SOCIAL_CIRCLE","DEF_30_CNT_SOCIAL_CIRCLE","OBS_60_CNT_SOCIAL_CIRCLE","DEF_60_CNT_SOCIAL_CIRCLE","DAYS_LAST_PHONE_CHANGE"
103499,0,"Cash loans","M","N",0,225000,422235,22234.5,364500,"Unaccompanied","Working","Higher education","Single / not married","Rented apartment",0.020713,-9433,-761,-294,-2101,9,1,1,0,1,0,0,"Core staff",1,3,3,"FRIDAY",11,0,0,0,0,0,0,"Police",0,0,0,0,-1699
103583,0,"Cash loans","M","N",1,270000,718605,36819,571500,"Unaccompanied","Working","Higher education","Married","Rented apartment",0.032561,-10817,-203,-1263,-759,65,1,1,0,1,1,0,"Laborers",3,1,1,"MONDAY",13,0,0,0,0,0,0,"Government",1,0,1,0,-730
103599,0,"Cash loans","M","Y",2,180000,312768,17095.5,270000,"Unaccompanied","Working","Secondary / secondary special","Separated","House / apartment",0.030755,-16004,-1471,-2876,-4537,15,1,1,0,1,0,0,"Laborers",3,2,2,"WEDNESDAY",13,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-1692
103715,0,"Cash loans","F","Y",1,135000,450000,27324,450000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.008019,-9421,-1965,-541,-1390,65,1,1,0,1,0,0,"Laborers",3,2,2,"SUNDAY",13,0,0,0,0,1,1,"Transport: type 3",5,3,5,3,0
103722,0,"Cash loans","F","Y",0,247500,1165500,41994,1165500,"Unaccompanied","State servant","Higher education","Single / not married","House / apartment",0.028663,-10629,-3703,-4970,-3308,3,1,1,0,1,0,1,"Core staff",1,2,2,"TUESDAY",16,0,0,0,0,0,0,"Government",3,1,3,1,-513
103747,0,"Cash loans","F","Y",0,810000,9e+05,94509,9e+05,"Spouse, partner","Working","Higher education","Married","House / apartment",0.04622,-17420,-4215,-2907,-969,1,1,1,1,1,1,1,"Sales staff",2,1,1,"SATURDAY",15,0,0,0,0,0,0,"Self-employed",2,0,2,0,-246
103757,0,"Cash loans","M","N",0,292500,355536,24178.5,270000,"Family","Working","Secondary / secondary special","Married","House / apartment",0.006629,-10298,-1276,-4544,-2914,25,1,1,1,1,1,0,"Laborers",2,2,2,"FRIDAY",9,0,0,0,0,0,0,"Industry: type 9",0,0,0,0,-1794
103763,0,"Revolving loans","M","Y",0,180000,495000,24750,495000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.015221,-13210,-3622,-2549,-4116,5,1,1,1,1,1,0,"Laborers",2,2,2,"FRIDAY",10,0,0,0,0,0,0,"Industry: type 9",0,0,0,0,-3331
103770,0,"Cash loans","F","Y",0,270000,1588500,65556,1588500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.008019,-17885,-1994,-3087,-1433,9,1,1,0,1,0,0,"Laborers",2,2,2,"WEDNESDAY",17,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,0
103923,0,"Cash loans","F","Y",1,135000,760225.5,30150,679500,"Unaccompanied","Working","Higher education","Married","House / apartment",0.006305,-11285,-990,-971,-855,9,1,1,0,1,0,0,"HR staff",3,3,3,"WEDNESDAY",5,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-399
103946,0,"Cash loans","M","Y",0,166500,888840,32053.5,675000,"Unaccompanied","Commercial associate","Secondary / secondary special","Separated","House / apartment",0.025164,-21796,-6556,-8882,-4188,7,1,1,0,1,1,0,"Laborers",1,2,2,"THURSDAY",11,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-1462
103958,0,"Cash loans","M","Y",2,292500,835380,40320,675000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.006629,-15893,-1670,-5373,-4635,19,1,1,0,1,0,0,"Managers",4,2,2,"SATURDAY",8,0,0,0,0,0,0,"Industry: type 9",0,0,0,0,0
103990,0,"Cash loans","F","Y",1,157500,746280,58963.5,675000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.025164,-14790,-1249,-1669,-2306,2,1,1,0,1,0,0,"Sales staff",3,2,2,"FRIDAY",8,0,0,0,0,0,0,"Business Entity Type 2",1,0,1,0,-308
104010,0,"Cash loans","M","N",1,225000,468333,34209,382500,"Unaccompanied","Working","Secondary / secondary special","Married","With parents",0.010006,-9879,-873,-5607,-2294,9,1,1,0,1,0,1,"Laborers",3,2,1,"TUESDAY",10,0,0,0,0,0,0,"Industry: type 9",2,0,2,0,-1966
104020,0,"Cash loans","F","N",0,225000,1223010,48501,1125000,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.010006,-12702,-1670,-1824,-1632,7,1,1,0,1,1,0,"Sales staff",2,2,1,"TUESDAY",18,0,0,0,0,0,0,"Business Entity Type 3",4,0,4,0,-997
104126,0,"Cash loans","F","Y",0,202500,552555,28341,477000,"Unaccompanied","Working","Higher education","Single / not married","House / apartment",0.010643,-11233,-1085,-5324,-3870,3,1,1,0,1,0,1,"Accountants",1,2,2,"SUNDAY",12,0,0,0,0,0,0,"Medicine",0,0,0,0,-448
104220,0,"Cash loans","F","Y",0,315000,1115046,36981,999000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.008866,-15456,-2220,-1038,-4167,0,1,1,0,1,0,0,"Accountants",2,2,2,"THURSDAY",14,0,0,0,0,0,0,"Self-employed",0,0,0,0,-1938
104251,0,"Cash loans","F","Y",1,153000,675000,32602.5,675000,"Unaccompanied","Working","Secondary / secondary special","Separated","House / apartment",0.008625,-11051,-3827,-4658,-2295,19,1,1,0,1,0,0,"Laborers",2,2,2,"TUESDAY",17,0,0,0,0,0,0,"Trade: type 6",2,0,2,0,-2340
104264,0,"Cash loans","F","Y",0,720000,1928304,71590.5,1800000,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.011703,-14418,-2289,-5268,-4071,7,1,1,0,1,0,0,"Managers",2,2,2,"MONDAY",15,0,0,0,0,1,1,"Business Entity Type 3",0,0,0,0,0
104332,0,"Cash loans","M","N",0,382500,675000,80239.5,675000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.032561,-12057,-543,-455,-497,7,1,1,1,1,0,0,"Drivers",2,1,1,"WEDNESDAY",14,0,0,0,0,0,0,"Medicine",6,0,6,0,-646
104356,0,"Cash loans","M","Y",1,117000,453514.5,27535.5,391500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.006008,-13027,-2956,-4898,-4692,20,1,1,0,1,0,0,"Drivers",3,2,2,"WEDNESDAY",9,0,0,0,0,0,0,"Self-employed",0,0,0,0,-1733
104462,0,"Cash loans","M","N",0,315000,656811,40311,567000,"Unaccompanied","Commercial associate","Secondary / secondary special","Single / not married","House / apartment",0.003818,-10767,-1216,-4777,-3413,11,1,1,0,1,0,0,"Laborers",1,2,2,"SATURDAY",3,0,0,0,0,1,1,"Construction",4,0,4,0,-1709
104489,0,"Revolving loans","F","Y",1,315000,270000,13500,270000,"Unaccompanied","Working","Higher education","Married","With parents",0.019101,-11804,-398,-5724,-1762,0,1,1,0,1,0,0,"Core staff",3,2,2,"THURSDAY",16,0,0,0,0,1,1,"Trade: type 7",7,0,7,0,-84
104495,0,"Cash loans","M","N",0,135000,459000,31945.5,459000,"Unaccompanied","State servant","Higher education","Married","House / apartment",0.072508,-21717,-1385,-9064,-5134,7,1,1,0,1,0,0,"Core staff",2,1,1,"MONDAY",11,0,0,0,0,0,0,"School",0,0,0,0,-2009
104545,0,"Cash loans","M","Y",0,225000,9e+05,35694,9e+05,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.015221,-12339,-1889,-131,-3961,8,1,1,0,1,0,0,"Drivers",2,2,2,"MONDAY",9,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-427
104671,0,"Cash loans","F","Y",0,126000,700830,20619,585000,"Unaccompanied","Working","Secondary / secondary special","Single / not married","House / apartment",0.010276,-20792,-106,-6282,-4316,4,1,1,0,1,1,0,"Laborers",1,2,2,"SATURDAY",10,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,0
104732,0,"Cash loans","M","Y",3,247500,473760,50400,450000,"Family","Commercial associate","Secondary / secondary special","Married","Rented apartment",0.04622,-14732,-43,-3119,-65,17,1,1,0,1,0,0,"Drivers",5,1,1,"WEDNESDAY",14,0,1,1,0,0,0,"Self-employed",0,0,0,0,-158
104863,1,"Cash loans","M","N",0,265500,521280,28408.5,450000,"Unaccompanied","Commercial associate","Higher education","Separated","House / apartment",0.002042,-13936,-3411,-7969,-4607,3,1,1,0,1,0,0,"High skill tech staff",1,3,3,"FRIDAY",16,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-199
104874,0,"Cash loans","F","Y",1,112500,961146,28233,688500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.01885,-15036,-1038,-4409,-1652,25,1,1,0,1,0,0,"Sales staff",3,2,2,"THURSDAY",13,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1142
104882,0,"Cash loans","F","Y",0,202500,364896,16200,315000,"Unaccompanied","Working","Secondary / secondary special","Single / not married","House / apartment",0.018634,-15255,-3425,-1849,-4269,14,1,1,0,1,0,0,"High skill tech staff",1,2,2,"WEDNESDAY",14,0,0,0,0,0,0,"School",0,0,0,0,-484
104889,0,"Revolving loans","M","Y",1,436500,450000,22500,9e+05,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.035792,-21606,-288,-14236,-4670,2,1,1,0,1,0,0,"Drivers",3,2,2,"WEDNESDAY",15,0,0,0,0,0,0,"Transport: type 4",0,0,0,0,-832
104932,0,"Cash loans","F","Y",0,117000,657000,23728.5,657000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.01452,-23113,-3908,-12082,-2163,8,1,1,0,1,0,0,"Accountants",2,2,2,"TUESDAY",9,0,0,0,0,0,0,"Restaurant",1,0,1,0,-1378
104984,0,"Cash loans","F","Y",0,225000,1093500,61191,1093500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.019689,-16358,-5837,-10057,-4117,2,1,1,0,1,0,0,"Managers",2,2,2,"WEDNESDAY",10,0,0,0,0,1,1,"Self-employed",4,0,4,0,-1402
105029,0,"Cash loans","F","N",1,112500,299772,14580,247500,"Unaccompanied","Working","Higher education","Single / not married","House / apartment",0.019689,-10028,-1618,-4593,-2680,8,1,1,0,1,0,0,"Core staff",2,2,2,"WEDNESDAY",16,0,0,0,0,0,0,"Bank",0,0,0,0,-2409
105045,0,"Cash loans","M","N",1,360000,1682446.5,66721.5,1570500,"Unaccompanied","Commercial associate","Higher education","Civil marriage","House / apartment",0.015221,-12627,-990,-7116,-4356,9,1,1,1,1,0,0,"High skill tech staff",3,2,2,"FRIDAY",19,1,1,1,1,1,1,"Construction",0,0,0,0,-701
105052,0,"Cash loans","M","N",0,135000,1288350,37669.5,1125000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.020246,-17481,-3747,-1650,-1032,2,1,1,1,1,1,0,"Managers",2,3,3,"SATURDAY",13,0,0,0,0,0,0,"Self-employed",4,0,4,0,-3301
105090,0,"Cash loans","F","Y",1,90000,630000,23274,630000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.015221,-13981,-1018,-1196,-4559,2,1,1,0,1,0,0,"Sales staff",3,2,2,"FRIDAY",10,0,0,0,0,0,0,"Self-employed",5,1,5,0,-370
105098,0,"Cash loans","F","Y",0,315000,1493086.5,52029,1363500,"Unaccompanied","Working","Secondary / secondary special","Civil marriage","House / apartment",0.00823,-14172,-2131,-14168,-2429,11,1,1,0,1,0,0,"Sales staff",2,2,2,"THURSDAY",10,0,0,0,0,0,0,"Trade: type 7",5,0,5,0,-1002
105118,0,"Cash loans","M","Y",1,270000,305221.5,22338,252000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.04622,-13592,-458,-6051,-3409,4,1,1,0,1,0,1,"Drivers",3,1,1,"WEDNESDAY",15,0,0,0,0,1,1,"Business Entity Type 2",0,0,0,0,-301
105149,0,"Cash loans","F","Y",0,315000,1552221,54085.5,1417500,"Family","Commercial associate","Higher education","Married","House / apartment",0.008474,-23066,-4368,-5684,-4751,4,1,1,0,1,1,0,"Private service staff",2,2,2,"TUESDAY",11,0,0,0,0,0,0,"Self-employed",2,1,1,1,-1725
105183,0,"Cash loans","M","Y",0,180000,147888,9756,117000,"Unaccompanied","Working","Higher education","Single / not married","House / apartment",0.04622,-10956,-2923,-5080,-2419,11,1,1,0,1,0,0,"Laborers",1,1,1,"SATURDAY",17,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1489
105200,1,"Cash loans","M","N",2,157500,732834,46962,625500,"Unaccompanied","Working","Secondary / secondary special","Married","Municipal apartment",0.020713,-12518,-1135,-4229,-4690,18,1,1,0,1,0,0,"Cleaning staff",4,3,1,"FRIDAY",7,0,0,0,0,0,0,"Business Entity Type 3",5,0,4,0,-916
105221,0,"Cash loans","M","Y",1,607500,1350639,43699.5,1057500,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.032561,-18337,-2481,-6273,-1879,9,1,1,0,1,0,0,"Managers",3,1,1,"FRIDAY",19,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-7
105222,0,"Cash loans","M","N",0,378000,1506816,49927.5,1350000,"Unaccompanied","Working","Higher education","Separated","Office apartment",0.00733,-16210,-4879,-2989,-4227,7,1,1,0,1,0,0,"Core staff",1,2,2,"TUESDAY",11,0,0,0,0,0,0,"Military",4,1,4,1,-1514
105236,0,"Cash loans","M","Y",0,135000,254700,30357,225000,"Spouse, partner","Working","Secondary / secondary special","Married","House / apartment",0.020713,-20063,-1873,-4486,-3618,24,1,1,0,1,0,1,"Laborers",2,3,3,"SUNDAY",6,0,0,0,0,0,0,"Government",2,0,2,0,-605
105272,0,"Cash loans","F","Y",0,117000,679500,39856.5,679500,"Children","Working","Secondary / secondary special","Married","House / apartment",0.025164,-18139,-526,-6463,-1693,9,1,1,0,1,0,0,"Laborers",2,2,2,"SUNDAY",11,0,0,0,0,0,0,"Business Entity Type 3",5,2,5,1,-220
105274,0,"Cash loans","M","Y",3,360000,1108269,47083.5,895500,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.018029,-15367,-3375,-2575,-4080,9,1,1,0,1,1,0,"Managers",5,3,2,"THURSDAY",5,0,0,0,0,0,0,"Construction",4,0,4,0,-1792
105298,0,"Cash loans","F","Y",1,99000,225000,14377.5,225000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.010643,-12492,-927,-6586,-3153,17,1,1,1,1,0,0,"Accountants",3,2,2,"THURSDAY",10,0,0,0,0,1,1,"Other",0,0,0,0,-902
105361,0,"Cash loans","F","Y",0,202500,9e+05,60390,9e+05,"Unaccompanied","Commercial associate","Higher education","Widow","With parents",0.035792,-19494,-4780,-7773,-3048,6,1,1,0,1,1,0,"Managers",1,2,2,"FRIDAY",18,0,0,0,0,0,0,"Other",0,0,0,0,-802
105421,0,"Cash loans","F","Y",2,157500,755190,33394.5,675000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.020246,-13350,-459,-2535,-4494,16,1,1,0,1,1,0,"High skill tech staff",4,3,3,"THURSDAY",10,0,0,0,0,0,0,"Trade: type 3",4,1,4,0,-1943
105590,0,"Cash loans","M","N",1,225000,239850,28593,225000,"Family","Working","Secondary / secondary special","Married","House / apartment",0.010643,-16067,-670,-2168,-4215,17,1,1,0,1,0,0,"Drivers",3,2,2,"SATURDAY",16,0,1,1,0,0,0,"Business Entity Type 1",5,0,5,0,-2799
105605,0,"Cash loans","M","Y",0,135000,123637.5,9909,112500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.0105,-15201,-940,-5971,-5366,17,1,1,1,1,1,0,"Drivers",2,3,3,"TUESDAY",15,0,0,0,0,0,0,"Industry: type 11",4,0,4,0,-1565
105696,0,"Cash loans","F","Y",1,135000,258709.5,25717.5,234000,"Unaccompanied","Working","Secondary / secondary special","Civil marriage","House / apartment",0.031329,-9940,-483,-7428,-2630,11,1,1,0,1,1,0,"Sales staff",3,2,2,"WEDNESDAY",18,0,0,0,0,0,0,"Trade: type 3",1,0,1,0,-1846
105703,0,"Cash loans","M","Y",0,315000,808650,26086.5,675000,"Unaccompanied","Working","Higher education","Civil marriage","House / apartment",0.020246,-20040,-305,-3864,-3598,8,1,1,0,1,0,0,"Managers",2,3,3,"THURSDAY",10,0,0,0,0,0,0,"Transport: type 4",1,0,1,0,-1539
105821,0,"Cash loans","M","Y",0,112500,1288350,37800,1125000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.020246,-19697,-3044,-549,-3257,13,1,1,0,1,0,0,"Laborers",2,3,3,"FRIDAY",6,0,0,0,0,0,0,"Transport: type 2",1,0,1,0,-1583
105860,0,"Cash loans","M","Y",1,247500,592560,40216.5,450000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.00963,-11848,-4191,-1061,-4450,6,1,1,0,1,0,0,"Laborers",3,2,2,"TUESDAY",15,0,0,0,0,0,0,"Military",4,0,4,0,-596
105891,0,"Cash loans","M","N",1,157500,135000,14323.5,135000,"Spouse, partner","Working","Higher education","Married","With parents",0.019101,-15718,-4163,-7724,-4655,2,1,1,1,1,1,0,"Drivers",3,2,2,"FRIDAY",21,0,0,0,0,0,0,"Services",0,0,0,0,-387
105904,0,"Cash loans","F","Y",0,315000,1494436.5,61803,1395000,"Family","Working","Secondary / secondary special","Married","House / apartment",0.019689,-16890,-2761,-676,-427,7,1,1,0,1,0,0,"Managers",2,2,2,"TUESDAY",9,0,0,0,0,0,0,"Services",0,0,0,0,-722
105905,0,"Cash loans","M","Y",0,184500,1363500,50530.5,1363500,"Spouse, partner","Working","Secondary / secondary special","Married","House / apartment",0.016612,-8808,-1268,-6613,-1482,7,1,1,0,1,0,0,"Sales staff",2,2,2,"MONDAY",11,0,0,0,0,0,0,"Trade: type 7",0,0,0,0,-64
105985,0,"Revolving loans","M","Y",0,225000,202500,10125,202500,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.04622,-11637,-126,-3569,-4104,11,1,1,1,1,0,0,"Core staff",2,1,1,"WEDNESDAY",11,0,1,1,0,1,1,"Trade: type 3",0,0,0,0,-9
106004,0,"Cash loans","F","Y",1,112500,720000,23926.5,720000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.001333,-15551,-8478,-5626,-4585,16,1,1,0,1,0,0,"Medicine staff",3,3,3,"FRIDAY",10,0,0,0,0,0,0,"Medicine",6,0,6,0,-2470
106008,0,"Cash loans","M","Y",0,202500,675000,26284.5,675000,"Family","Working","Incomplete higher","Single / not married","With parents",0.030755,-12560,-2355,-6557,-3895,1,1,1,1,1,1,0,"Managers",1,2,2,"SUNDAY",11,0,0,0,0,1,1,"Construction",0,0,0,0,-1758
106134,0,"Cash loans","M","Y",0,270000,325377,33471,301500,"Unaccompanied","Working","Secondary / secondary special","Single / not married","House / apartment",0.030755,-22934,-800,-9410,-4168,20,1,1,0,1,0,0,"Laborers",1,2,2,"THURSDAY",16,0,1,1,0,0,0,"Construction",0,0,0,0,0
106196,0,"Cash loans","M","Y",1,157500,814041,23931,679500,"Spouse, partner","Working","Secondary / secondary special","Married","House / apartment",0.020246,-11837,-4175,-62,-22,12,1,1,0,1,0,0,"Laborers",3,3,3,"WEDNESDAY",14,0,0,0,0,0,0,"Self-employed",0,0,0,0,0
106209,0,"Cash loans","M","Y",0,157500,508495.5,24592.5,454500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.020246,-17577,-1608,-394,-1119,17,1,1,0,1,0,0,"Drivers",2,3,3,"FRIDAY",8,0,0,0,0,0,0,"Agriculture",2,0,2,0,-1103
106252,0,"Cash loans","M","Y",0,144000,454500,16825.5,454500,"Unaccompanied","State servant","Secondary / secondary special","Married","With parents",0.006008,-17123,-3869,-6693,-664,1,1,1,0,1,0,0,"Drivers",2,2,2,"TUESDAY",15,0,0,0,1,1,0,"Industry: type 9",0,0,0,0,-385
106390,0,"Cash loans","M","Y",0,90000,237024,13734,180000,"Unaccompanied","Working","Secondary / secondary special","Single / not married","House / apartment",0.031329,-17905,-2991,-5239,-1334,22,1,1,0,1,0,0,"Security staff",1,2,2,"SATURDAY",8,0,0,0,0,0,0,"Security",0,0,0,0,-1064
106395,0,"Cash loans","M","N",1,202500,675000,35082,675000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","Municipal apartment",0.032561,-9104,-946,-9047,-1157,15,1,1,1,1,0,1,"Sales staff",3,1,1,"THURSDAY",17,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-697
106423,0,"Cash loans","F","Y",0,247500,1436508,51727.5,1269000,"Unaccompanied","Working","Higher education","Separated","House / apartment",0.025164,-17732,-10624,-6029,-1287,65,1,1,0,1,0,1,"Managers",1,2,2,"THURSDAY",9,0,0,0,0,0,0,"Electricity",0,0,0,0,-1825
106477,0,"Cash loans","F","N",0,112500,630000,32751,630000,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.022625,-11349,-2476,-1674,-783,2,1,1,0,1,0,1,"High skill tech staff",2,2,2,"WEDNESDAY",13,0,0,0,0,0,0,"Trade: type 2",0,0,0,0,-173
106543,0,"Cash loans","F","N",1,135000,1288350,41692.5,1125000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.006305,-12797,-1861,-4037,-2356,13,1,1,0,1,0,0,"Private service staff",3,3,3,"MONDAY",9,0,0,0,0,1,1,"Services",7,0,7,0,-1750
106547,0,"Cash loans","F","N",2,157500,474048,17568,360000,"Unaccompanied","Working","Secondary / secondary special","Civil marriage","House / apartment",0.030755,-11393,-1687,-2008,-4046,7,1,1,0,1,0,0,"Managers",4,2,2,"TUESDAY",12,0,0,0,0,0,0,"Kindergarten",0,0,0,0,-320
106572,0,"Cash loans","F","Y",0,54000,203760,13617,180000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.010556,-10467,-1576,-453,-2934,64,1,1,1,1,1,0,"Managers",2,3,3,"WEDNESDAY",11,0,0,0,0,0,0,"Other",3,0,3,0,-352
106702,0,"Cash loans","M","Y",1,135000,155938.5,12195,126000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.030755,-16266,-1746,-8865,-4136,1,1,1,0,1,0,0,"Laborers",3,2,2,"FRIDAY",17,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-2708
106732,0,"Cash loans","M","Y",2,450000,497520,39438,450000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.020713,-14747,-2926,-3759,-5018,8,1,1,1,1,0,0,"Managers",4,3,2,"THURSDAY",8,0,0,0,0,0,0,"Construction",0,0,0,0,-911
106743,0,"Cash loans","F","Y",0,135000,1288350,37800,1125000,"Unaccompanied","State servant","Secondary / secondary special","Single / not married","With parents",0.018801,-19237,-1128,-3596,-2772,64,1,1,0,1,1,0,"Secretaries",1,2,2,"TUESDAY",15,0,0,0,0,0,0,"Other",2,0,2,0,-1579
106786,0,"Cash loans","M","Y",0,202500,675000,36747,675000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.01452,-9738,-317,-1943,-2361,21,1,1,0,1,0,0,"Laborers",2,2,2,"SATURDAY",11,0,0,0,0,0,0,"Construction",0,0,0,0,0
106807,0,"Cash loans","M","N",0,180000,315000,17217,315000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.018209,-17411,-3902,-4893,-931,16,1,1,0,1,0,0,"Managers",2,3,3,"THURSDAY",7,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1174
106838,1,"Cash loans","F","Y",0,166500,450000,23562,450000,"Unaccompanied","Commercial associate","Incomplete higher","Civil marriage","House / apartment",0.020246,-10010,-210,-803,-2468,10,1,1,0,1,0,0,"Sales staff",2,3,3,"SATURDAY",9,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1582
